gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
887046112	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3642716f4-b632-47c0-aa6c-c22a14be223b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-12-05T01:00Z	5	12	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539280.7406947	25909		CC_BY_NC_4_0		C. Kepler			2016-08-04T02:00Z		
887046115	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fd617e9c-d972-4e2f-9185-75f6055b6002	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-07-26T01:00Z	26	7	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539097.7406764	25677		CC_BY_NC_4_0		Woodward			2016-08-04T02:00Z		
887046148	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fd3e6f1f-2174-46ed-b591-f6ba7d80023b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-12-05T01:00Z	5	12	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539286.7406953	25916		CC_BY_NC_4_0		C. Kepler			2016-08-04T02:00Z		
887046154	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/31bf2a25d-4735-44ed-8321-0fad00cf234b	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-12-04T01:00Z	4	12	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539256.7406923	25881		CC_BY_NC_4_0		C. Kepler			2016-08-04T02:00Z		
887046225	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3360cd513-f790-490f-9950-dea594cce605	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1965-12-06T01:00Z	6	12	1965	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539289.7406956	25919		CC_BY_NC_4_0		C. Kepler			2016-08-04T02:00Z		
887046257	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/342bf2046-fa63-4358-84e2-95322426a365	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-01-12T01:00Z	12	1	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539324.7406991	25978		CC_BY_NC_4_0		R. Maze			2016-08-04T02:00Z		
887046265	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3acf678bc-d4af-464f-8ae3-36d48ee8900f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	UM		bc092ff0-02e4-11dc-991f-b8a03c50a862									1966-02-21T01:00Z	21	2	1966	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	539343.7407010	26013		CC_BY_NC_4_0		Amerman, Ely & Maze			2016-08-04T02:00Z		
887046268	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fed427b7-41b9-4c91-96df-41fdd741b1bb	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	ID	Biroro, Lompobatang	bc092ff0-02e4-11dc-991f-b8a03c50a862									1969-01-30T01:00Z	30	1	1969	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	359787.7574080	CE 43		CC_BY_NC_4_0		G. Jones			2016-08-04T02:00Z		
887046293	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ed0455e3-f8a6-49ef-9f5b-649797c2a369	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Betroka, 2 Km N	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-12-22T01:00Z	22	12	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	329019.7574107	294		CC_BY_NC_4_0		K. Lange			2016-08-04T02:00Z		
887046325	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3ce3fcda3-28b8-46a4-9df3-72c99a5fbd05	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	MG	Ejeda, 1 Km E	bc092ff0-02e4-11dc-991f-b8a03c50a862									1962-12-03T01:00Z	3	12	1962	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	329014.7574102	230		CC_BY_NC_4_0		K. Lange			2016-08-04T02:00Z		
887046366	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3a44f1e22-723c-43e5-80e0-3f73761968ce	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Manila	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-01-01T01:00Z			1905	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	142990.7574133	No Number		CC_BY_NC_4_0		E. Mearns			2016-08-04T02:00Z		
887046371	5df38344-b821-49c2-8174-cf0f29f4df0d	http://n2t.net/ark:/65665/3fa2d7b30-8022-4c63-8b28-39b57cfcb97f	Animalia	Chordata	Mammalia	Rodentia	Muridae	Mus	Mus musculus	castaneus	SUBSPECIES	Mus musculus subsp. castaneus Waterhouse, 1843	PH	Manila	bc092ff0-02e4-11dc-991f-b8a03c50a862									1905-01-01T01:00Z			1905	4264890	2438780	PRESERVED_SPECIMEN	USNM	Mammals	143006.7574146	No Number		CC_BY_NC_4_0		E. Mearns			2016-08-04T02:00Z		
